Date,Open,High,Low,Close,Adj Close,OpenY,HighY,LowY,OpenYY,HighYY,LowYY
3/3/2017,"1,234.80","1,236.28","1,222.59","1,234.30","1,234.30","1,249.44","1,250.36","1,231.16","1,248.57","1,250.68","1,236.53"
3/2/2017,"1,249.44","1,250.36","1,231.16","1,235.30","1,235.30","1,248.57","1,250.68","1,236.53","1,252.48","1,258.37","1,247.48"
3/1/2017,"1,248.57","1,250.68","1,236.53","1,248.94","1,248.94","1,252.48","1,258.37","1,247.48","1,257.41","1,263.88","1,250.48"
2/28/2017,"1,252.48","1,258.37","1,247.48","1,248.59","1,248.59","1,257.41","1,263.88","1,250.48","1,249.52","1,260.48","1,247.54"
2/27/2017,"1,257.41","1,263.88","1,250.48","1,252.76","1,252.76","1,249.52","1,260.48","1,247.54","1,237.79","1,251.21","1,235.20"
2/24/2017,"1,249.52","1,260.48","1,247.54","1,256.94","1,256.94","1,237.79","1,251.21","1,235.20","1,236.22","1,240.72","1,231.62"
2/23/2017,"1,237.79","1,251.21","1,235.20","1,249.41","1,249.41","1,236.22","1,240.72","1,231.62","1,237.03","1,238.92","1,225.80"
2/22/2017,"1,236.22","1,240.72","1,231.62","1,237.69","1,237.69","1,237.03","1,238.92","1,225.80","1,235.20","1,239.29","1,232.62"
2/21/2017,"1,237.03","1,238.92","1,225.80","1,235.97","1,235.97","1,235.20","1,239.29","1,232.62","1,239.25","1,243.84","1,234.52"
2/20/2017,"1,235.20","1,239.29","1,232.62","1,238.38","1,238.38","1,239.25","1,243.84","1,234.52","1,233.34","1,242.71","1,232.04"
2/17/2017,"1,239.25","1,243.84","1,234.52","1,235.29","1,235.29","1,233.34","1,242.71","1,232.04","1,228.89","1,233.61","1,216.80"
2/16/2017,"1,233.34","1,242.71","1,232.04","1,239.14","1,239.14","1,228.89","1,233.61","1,216.80","1,225.74","1,234.87","1,221.75"
2/15/2017,"1,228.89","1,233.61","1,216.80","1,232.94","1,232.94","1,225.74","1,234.87","1,221.75","1,231.84","1,232.65","1,219.37"
2/14/2017,"1,225.74","1,234.87","1,221.75","1,228.61","1,228.61","1,231.84","1,232.65","1,219.37","1,230.62","1,237.07","1,221.12"
2/13/2017,"1,231.84","1,232.65","1,219.37","1,225.44","1,225.44","1,230.62","1,237.07","1,221.12","1,242.48","1,244.52","1,230.22"
2/10/2017,"1,230.62","1,237.07","1,221.12","1,234.12","1,234.12","1,242.48","1,244.52","1,230.22","1,234.04","1,245.06","1,230.29"
2/9/2017,"1,242.48","1,244.52","1,230.22","1,230.89","1,230.89","1,234.04","1,245.06","1,230.29","1,235.23","1,235.86","1,227.41"
2/8/2017,"1,234.04","1,245.06","1,230.29","1,241.99","1,241.99","1,235.23","1,235.86","1,227.41","1,219.67","1,235.84","1,219.01"
2/7/2017,"1,235.23","1,235.86","1,227.41","1,233.72","1,233.72","1,219.67","1,235.84","1,219.01","1,215.89","1,221.48","1,207.18"
2/6/2017,"1,219.67","1,235.84","1,219.01","1,235.59","1,235.59","1,215.89","1,221.48","1,207.18","1,209.53","1,225.41","1,208.26"
2/3/2017,"1,215.89","1,221.48","1,207.18","1,219.88","1,219.88","1,209.53","1,225.41","1,208.26","1,210.89","1,213.59","1,198.12"
2/2/2017,"1,209.53","1,225.41","1,208.26","1,215.93","1,215.93","1,210.89","1,213.59","1,198.12","1,195.38","1,215.49","1,193.83"
2/1/2017,"1,210.89","1,213.59","1,198.12","1,209.49","1,209.49","1,195.38","1,215.49","1,193.83","1,192.85","1,199.88","1,188.15"
1/31/2017,"1,195.38","1,215.49","1,193.83","1,210.63","1,210.63","1,192.85","1,199.88","1,188.15","1,188.78","1,192.06","1,181.04"
1/30/2017,"1,192.85","1,199.88","1,188.15","1,195.35","1,195.35","1,188.78","1,192.06","1,181.04","1,199.93","1,202.67","1,184.11"
1/27/2017,"1,188.78","1,192.06","1,181.04","1,191.60","1,191.60","1,199.93","1,202.67","1,184.11","1,208.79","1,209.84","1,192.83"
1/26/2017,"1,199.93","1,202.67","1,184.11","1,188.57","1,188.57","1,208.79","1,209.84","1,192.83","1,217.40","1,219.66","1,206.02"
1/25/2017,"1,208.79","1,209.84","1,192.83","1,200.31","1,200.31","1,217.40","1,219.66","1,206.02","1,209.43","1,219.54","1,209.27"
1/24/2017,"1,217.40","1,219.66","1,206.02","1,208.81","1,208.81","1,209.43","1,219.54","1,209.27","1,205.16","1,215.30","1,198.68"
1/23/2017,"1,209.43","1,219.54","1,209.27","1,217.48","1,217.48","1,205.16","1,215.30","1,198.68","1,203.92","1,206.88","1,195.86"
1/20/2017,"1,205.16","1,215.30","1,198.68","1,209.96","1,209.96","1,203.92","1,206.88","1,195.86","1,216.56","1,217.60","1,201.91"
1/19/2017,"1,203.92","1,206.88","1,195.86","1,205.14","1,205.14","1,216.56","1,217.60","1,201.91","1,202.80","1,218.72","1,202.38"
1/18/2017,"1,216.56","1,217.60","1,201.91","1,203.64","1,203.64","1,202.80","1,218.72","1,202.38","1,200.55","1,208.23","1,198.17"
1/17/2017,"1,202.80","1,218.72","1,202.38","1,216.54","1,216.54","1,200.55","1,208.23","1,198.17","1,195.96","1,201.20","1,187.93"
1/16/2017,"1,200.55","1,208.23","1,198.17","1,203.17","1,203.17","1,195.96","1,201.20","1,187.93","1,191.75","1,207.07","1,191.00"
1/13/2017,"1,195.96","1,201.20","1,187.93","1,197.66","1,197.66","1,191.75","1,207.07","1,191.00","1,187.74","1,198.79","1,177.33"
1/12/2017,"1,191.75","1,207.07","1,191.00","1,195.66","1,195.66","1,187.74","1,198.79","1,177.33","1,181.32","1,190.57","1,179.86"
1/11/2017,"1,187.74","1,198.79","1,177.33","1,191.85","1,191.85","1,181.32","1,190.57","1,179.86","1,172.64","1,185.91","1,171.89"
1/10/2017,"1,181.32","1,190.57","1,179.86","1,187.74","1,187.74","1,172.64","1,185.91","1,171.89","1,180.38","1,181.49","1,170.37"
1/9/2017,"1,172.64","1,185.91","1,171.89","1,181.27","1,181.27","1,180.38","1,181.49","1,170.37","1,163.67","1,184.99","1,162.38"
1/6/2017,"1,180.38","1,181.49","1,170.37","1,172.81","1,172.81","1,163.67","1,184.99","1,162.38","1,159.28","1,168.23","1,156.35"
1/5/2017,"1,163.67","1,184.99","1,162.38","1,180.48","1,180.48","1,159.28","1,168.23","1,156.35","1,150.80","1,163.61","1,145.77"
1/4/2017,"1,159.28","1,168.23","1,156.35","1,163.80","1,163.80","1,150.80","1,163.61","1,145.77","1,150.55","1,152.66","1,149.66"
1/3/2017,"1,150.80","1,163.61","1,145.77","1,158.91","1,158.91","1,150.55","1,152.66","1,149.66","1,158.68","1,163.53","1,149.49"
1/2/2017,"1,150.55","1,152.66","1,149.66","1,150.52","1,150.52","1,158.68","1,163.53","1,149.49","1,142.39","1,159.58","1,140.81"
12/30/2016,"1,158.68","1,163.53","1,149.49","1,151.85","1,151.85","1,142.39","1,159.58","1,140.81","1,139.64","1,144.84","1,136.54"
12/29/2016,"1,142.39","1,159.58","1,140.81","1,158.32","1,158.32","1,139.64","1,144.84","1,136.54","1,134.06","1,149.48","1,131.85"
12/28/2016,"1,139.64","1,144.84","1,136.54","1,142.45","1,142.45","1,134.06","1,149.48","1,131.85","1,133.94","1,133.94","1,133.94"
12/27/2016,"1,134.06","1,149.48","1,131.85","1,139.35","1,139.35","1,133.94","1,133.94","1,133.94","1,128.89","1,136.12","1,128.18"
12/26/2016,"1,133.94","1,133.94","1,133.94","1,133.94","1,133.94","1,128.89","1,136.12","1,128.18","1,131.80","1,134.17","1,127.43"
12/23/2016,"1,128.89","1,136.12","1,128.18","1,133.49","1,133.49","1,131.80","1,134.17","1,127.43","1,132.14","1,137.50","1,129.29"
12/22/2016,"1,131.80","1,134.17","1,127.43","1,128.69","1,128.69","1,132.14","1,137.50","1,129.29","1,139.34","1,140.08","1,125.63"
12/21/2016,"1,132.14","1,137.50","1,129.29","1,131.80","1,131.80","1,139.34","1,140.08","1,125.63","1,134.35","1,142.70","1,134.14"
12/20/2016,"1,139.34","1,140.08","1,125.63","1,132.20","1,132.20","1,134.35","1,142.70","1,134.14","1,128.44","1,141.28","1,126.46"
12/19/2016,"1,134.35","1,142.70","1,134.14","1,139.05","1,139.05","1,128.44","1,141.28","1,126.46","1,143.81","1,144.50","1,122.44"
12/16/2016,"1,128.44","1,141.28","1,126.46","1,134.09","1,134.09","1,143.81","1,144.50","1,122.44","1,158.39","1,165.10","1,139.47"
12/15/2016,"1,143.81","1,144.50","1,122.44","1,128.43","1,128.43","1,158.39","1,165.10","1,139.47","1,162.45","1,165.16","1,154.71"
12/14/2016,"1,158.39","1,165.10","1,139.47","1,144.25","1,144.25","1,162.45","1,165.16","1,154.71","1,159.01","1,165.85","1,151.43"
12/13/2016,"1,162.45","1,165.16","1,154.71","1,158.35","1,158.35","1,159.01","1,165.85","1,151.43","1,170.48","1,172.22","1,156.17"
12/12/2016,"1,159.01","1,165.85","1,151.43","1,162.21","1,162.21","1,170.48","1,172.22","1,156.17","1,173.65","1,178.62","1,168.88"
12/9/2016,"1,170.48","1,172.22","1,156.17","1,157.87","1,157.87","1,173.65","1,178.62","1,168.88","1,169.64","1,180.30","1,165.35"
12/8/2016,"1,173.65","1,178.62","1,168.88","1,170.55","1,170.55","1,169.64","1,180.30","1,165.35","1,170.18","1,175.40","1,166.53"
12/7/2016,"1,169.64","1,180.30","1,165.35","1,174.00","1,174.00","1,170.18","1,175.40","1,166.53","1,182.80","1,187.79","1,157.08"
12/6/2016,"1,170.18","1,175.40","1,166.53","1,169.74","1,169.74","1,182.80","1,187.79","1,157.08","1,171.05","1,178.03","1,166.20"
12/5/2016,"1,182.80","1,187.79","1,157.08","1,170.26","1,170.26","1,171.05","1,178.03","1,166.20","1,173.29","1,177.07","1,160.77"
12/2/2016,"1,171.05","1,178.03","1,166.20","1,176.92","1,176.92","1,173.29","1,177.07","1,160.77","1,188.72","1,195.36","1,170.75"
12/1/2016,"1,173.29","1,177.07","1,160.77","1,171.30","1,171.30","1,188.72","1,195.36","1,170.75","1,193.30","1,195.06","1,180.97"
11/30/2016,"1,188.72","1,195.36","1,170.75","1,173.11","1,173.11","1,193.30","1,195.06","1,180.97","1,183.10","1,197.60","1,182.96"
11/29/2016,"1,193.30","1,195.06","1,180.97","1,188.46","1,188.46","1,183.10","1,197.60","1,182.96","1,184.96","1,193.96","1,171.96"
11/28/2016,"1,183.10","1,197.60","1,182.96","1,193.44","1,193.44","1,184.96","1,193.96","1,171.96","1,188.11","1,191.34","1,181.79"
11/25/2016,"1,184.96","1,193.96","1,171.96","1,183.63","1,183.63","1,188.11","1,191.34","1,181.79","1,212.24","1,215.05","1,181.57"
11/24/2016,"1,188.11","1,191.34","1,181.79","1,184.00","1,184.00","1,212.24","1,215.05","1,181.57","1,214.29","1,221.45","1,206.24"
11/23/2016,"1,212.24","1,215.05","1,181.57","1,187.77","1,187.77","1,214.29","1,221.45","1,206.24","1,208.10","1,218.02","1,205.74"
11/22/2016,"1,214.29","1,221.45","1,206.24","1,212.24","1,212.24","1,208.10","1,218.02","1,205.74","1,216.39","1,218.13","1,203.90"
11/21/2016,"1,208.10","1,218.02","1,205.74","1,214.05","1,214.05","1,216.39","1,218.13","1,203.90","1,225.68","1,231.80","1,211.12"
11/18/2016,"1,216.39","1,218.13","1,203.90","1,208.69","1,208.69","1,225.68","1,231.80","1,211.12","1,228.38","1,233.47","1,221.60"
11/17/2016,"1,225.68","1,231.80","1,211.12","1,216.39","1,216.39","1,228.38","1,233.47","1,221.60","1,220.24","1,231.54","1,219.06"
11/16/2016,"1,228.38","1,233.47","1,221.60","1,225.30","1,225.30","1,220.24","1,231.54","1,219.06","1,227.91","1,231.56","1,211.47"
11/15/2016,"1,220.24","1,231.54","1,219.06","1,228.08","1,228.08","1,227.91","1,231.56","1,211.47","1,259.82","1,265.50","1,219.50"
11/14/2016,"1,227.91","1,231.56","1,211.47","1,220.26","1,220.26","1,259.82","1,265.50","1,219.50","1,277.68","1,292.22","1,252.28"
11/11/2016,"1,259.82","1,265.50","1,219.50","1,225.68","1,225.68","1,277.68","1,292.22","1,252.28","1,275.45","1,337.60","1,269.38"
11/10/2016,"1,277.68","1,292.22","1,252.28","1,259.76","1,259.76","1,275.45","1,337.60","1,269.38","1,281.66","1,290.84","1,273.04"
11/9/2016,"1,275.45","1,337.60","1,269.38","1,278.00","1,278.00","1,281.66","1,290.84","1,273.04","1,291.61","1,295.90","1,277.80"
11/8/2016,"1,281.66","1,290.84","1,273.04","1,275.64","1,275.64","1,291.61","1,295.90","1,277.80","1,302.61","1,307.11","1,294.65"
11/7/2016,"1,291.61","1,295.90","1,277.80","1,281.41","1,281.41","1,302.61","1,307.11","1,294.65","1,297.16","1,306.90","1,285.51"
11/4/2016,"1,302.61","1,307.11","1,294.65","1,304.25","1,304.25","1,297.16","1,306.90","1,285.51","1,287.90","1,308.26","1,287.50"
11/3/2016,"1,297.16","1,306.90","1,285.51","1,303.75","1,303.75","1,287.90","1,308.26","1,287.50","1,277.17","1,292.21","1,275.55"
11/2/2016,"1,287.90","1,308.26","1,287.50","1,297.39","1,297.39","1,277.17","1,292.21","1,275.55","1,278.01","1,279.64","1,270.89"
11/1/2016,"1,277.17","1,292.21","1,275.55","1,288.15","1,288.15","1,278.01","1,279.64","1,270.89","1,268.39","1,284.53","1,262.42"
10/31/2016,"1,278.01","1,279.64","1,270.89","1,277.38","1,277.38","1,268.39","1,284.53","1,262.42","1,267.15","1,273.17","1,265.40"
10/28/2016,"1,268.39","1,284.53","1,262.42","1,276.30","1,276.30","1,267.15","1,273.17","1,265.40","1,273.30","1,276.89","1,264.58"
10/27/2016,"1,267.15","1,273.17","1,265.40","1,268.30","1,268.30","1,273.30","1,276.89","1,264.58","1,265.67","1,277.17","1,262.40"
10/26/2016,"1,273.30","1,276.89","1,264.58","1,266.99","1,266.99","1,265.67","1,277.17","1,262.40","1,266.21","1,272.25","1,260.75"
10/25/2016,"1,265.67","1,277.17","1,262.40","1,274.35","1,274.35","1,266.21","1,272.25","1,260.75","1,266.10","1,268.43","1,261.20"
10/24/2016,"1,266.21","1,272.25","1,260.75","1,264.44","1,264.44","1,266.10","1,268.43","1,261.20","1,269.55","1,274.02","1,264.55"
10/21/2016,"1,266.10","1,268.43","1,261.20","1,266.75","1,266.75","1,269.55","1,274.02","1,264.55","1,262.63","1,273.84","1,260.24"
10/20/2016,"1,269.55","1,274.02","1,264.55","1,266.00","1,266.00","1,262.63","1,273.84","1,260.24","1,256.60","1,265.38","1,254.90"
10/19/2016,"1,262.63","1,273.84","1,260.24","1,269.40","1,269.40","1,256.60","1,265.38","1,254.90","1,250.25","1,257.67","1,250.25"
10/18/2016,"1,256.60","1,265.38","1,254.90","1,262.84","1,262.84","1,250.25","1,257.67","1,250.25","1,258.79","1,259.65","1,247.51"
10/17/2016,"1,250.25","1,257.67","1,250.25","1,255.70","1,255.70","1,258.79","1,259.65","1,247.51","1,256.14","1,262.41","1,253.53"
10/14/2016,"1,258.79","1,259.65","1,247.51","1,250.55","1,250.55","1,256.14","1,262.41","1,253.53","1,253.45","1,259.26","1,250.31"
10/13/2016,"1,256.14","1,262.41","1,253.53","1,258.12","1,258.12","1,253.45","1,259.26","1,250.31","1,259.06","1,262.66","1,252.60"
10/12/2016,"1,253.45","1,259.26","1,250.31","1,255.33","1,255.33","1,259.06","1,262.66","1,252.60","1,257.47","1,265.35","1,256.59"
10/11/2016,"1,259.06","1,262.66","1,252.60","1,253.25","1,253.25","1,257.47","1,265.35","1,256.59","1,255.34","1,265.74","1,241.68"
10/10/2016,"1,257.47","1,265.35","1,256.59","1,259.74","1,259.74","1,255.34","1,265.74","1,241.68","1,267.73","1,269.94","1,250.20"
10/7/2016,"1,255.34","1,265.74","1,241.68","1,256.97","1,256.97","1,267.73","1,269.94","1,250.20","1,269.41","1,277.51","1,262.12"
10/6/2016,"1,267.73","1,269.94","1,250.20","1,254.74","1,254.74","1,269.41","1,277.51","1,262.12","1,312.18","1,313.52","1,266.81"
10/5/2016,"1,269.41","1,277.51","1,262.12","1,266.70","1,266.70","1,312.18","1,313.52","1,266.81","1,318.24","1,320.11","1,309.58"
10/4/2016,"1,312.18","1,313.52","1,266.81","1,268.30","1,268.30","1,318.24","1,320.11","1,309.58","1,320.56","1,328.23","1,312.83"
10/3/2016,"1,318.24","1,320.11","1,309.58","1,311.96","1,311.96","1,320.56","1,328.23","1,312.83","1,322.08","1,326.02","1,315.89"
9/30/2016,"1,320.56","1,328.23","1,312.83","1,315.96","1,315.96","1,322.08","1,326.02","1,315.89","1,326.90","1,327.74","1,317.89"
9/29/2016,"1,322.08","1,326.02","1,315.89","1,320.27","1,320.27","1,326.90","1,327.74","1,317.89","1,337.77","1,339.78","1,324.81"
9/28/2016,"1,326.90","1,327.74","1,317.89","1,321.41","1,321.41","1,337.77","1,339.78","1,324.81","1,337.07","1,342.46","1,332.56"
9/27/2016,"1,337.77","1,339.78","1,324.81","1,327.36","1,327.36","1,337.07","1,342.46","1,332.56","1,337.69","1,341.06","1,333.59"
9/26/2016,"1,337.07","1,342.46","1,332.56","1,337.97","1,337.97","1,337.69","1,341.06","1,333.59","1,335.12","1,344.27","1,331.56"
9/23/2016,"1,337.69","1,341.06","1,333.59","1,337.61","1,337.61","1,335.12","1,344.27","1,331.56","1,315.10","1,337.22","1,308.60"
9/22/2016,"1,335.12","1,344.27","1,331.56","1,337.30","1,337.30","1,315.10","1,337.22","1,308.60","1,312.80","1,318.50","1,312.31"
9/21/2016,"1,315.10","1,337.22","1,308.60","1,336.85","1,336.85","1,312.80","1,318.50","1,312.31","1,310.77","1,318.32","1,309.27"
9/20/2016,"1,312.80","1,318.50","1,312.31","1,315.10","1,315.10","1,310.77","1,318.32","1,309.27","1,313.91","1,318.43","1,306.62"
9/19/2016,"1,310.77","1,318.32","1,309.27","1,313.39","1,313.39","1,313.91","1,318.43","1,306.62","1,322.72","1,327.53","1,309.70"
9/16/2016,"1,313.91","1,318.43","1,306.62","1,310.43","1,310.43","1,322.72","1,327.53","1,309.70","1,318.88","1,326.26","1,316.13"
9/15/2016,"1,322.72","1,327.53","1,309.70","1,314.25","1,314.25","1,318.88","1,326.26","1,316.13","1,327.99","1,332.64","1,315.72"
9/14/2016,"1,318.88","1,326.26","1,316.13","1,322.97","1,322.97","1,327.99","1,332.64","1,315.72","1,328.29","1,330.68","1,320.79"
9/13/2016,"1,327.99","1,332.64","1,315.72","1,319.05","1,319.05","1,328.29","1,330.68","1,320.79","1,338.41","1,340.03","1,327.70"
9/12/2016,"1,328.29","1,330.68","1,320.79","1,327.63","1,327.63","1,338.41","1,340.03","1,327.70","1,345.11","1,349.78","1,335.54"
9/9/2016,"1,338.41","1,340.03","1,327.70","1,328.15","1,328.15","1,345.11","1,349.78","1,335.54","1,348.67","1,353.01","1,342.74"
9/8/2016,"1,345.11","1,349.78","1,335.54","1,338.35","1,338.35","1,348.67","1,353.01","1,342.74","1,325.37","1,352.16","1,324.77"
9/7/2016,"1,348.67","1,353.01","1,342.74","1,345.24","1,345.24","1,325.37","1,352.16","1,324.77","1,324.42","1,329.32","1,322.31"
9/6/2016,"1,325.37","1,352.16","1,324.77","1,349.88","1,349.88","1,324.42","1,329.32","1,322.31","1,314.13","1,329.09","1,309.51"
9/5/2016,"1,324.42","1,329.32","1,322.31","1,327.08","1,327.08","1,314.13","1,329.09","1,309.51","1,309.12","1,315.38","1,302.23"
9/2/2016,"1,314.13","1,329.09","1,309.51","1,325.01","1,325.01","1,309.12","1,315.38","1,302.23","1,311.25","1,316.54","1,305.41"
9/1/2016,"1,309.12","1,315.38","1,302.23","1,313.79","1,313.79","1,311.25","1,316.54","1,305.41","1,323.20","1,325.70","1,309.15"
8/31/2016,"1,311.25","1,316.54","1,305.41","1,308.95","1,308.95","1,323.20","1,325.70","1,309.15","1,320.47","1,325.43","1,315.10"
8/30/2016,"1,323.20","1,325.70","1,309.15","1,311.15","1,311.15","1,320.47","1,325.43","1,315.10","1,321.89","1,341.54","1,318.89"
8/29/2016,"1,320.47","1,325.43","1,315.10","1,323.41","1,323.41","1,321.89","1,341.54","1,318.89","1,323.75","1,327.50","1,317.96"
8/26/2016,"1,321.89","1,341.54","1,318.89","1,321.33","1,321.33","1,323.75","1,327.50","1,317.96","1,337.88","1,340.52","1,323.70"
8/25/2016,"1,323.75","1,327.50","1,317.96","1,321.70","1,321.70","1,337.88","1,340.52","1,323.70","1,339.34","1,345.45","1,335.65"
8/24/2016,"1,337.88","1,340.52","1,323.70","1,323.75","1,323.75","1,339.34","1,345.45","1,335.65","1,340.83","1,341.65","1,332.10"
8/23/2016,"1,339.34","1,345.45","1,335.65","1,338.10","1,338.10","1,340.83","1,341.65","1,332.10","1,352.91","1,353.44","1,337.93"
8/22/2016,"1,340.83","1,341.65","1,332.10","1,339.02","1,339.02","1,352.91","1,353.44","1,337.93","1,349.05","1,356.60","1,345.84"
8/19/2016,"1,352.91","1,353.44","1,337.93","1,341.78","1,341.78","1,349.05","1,356.60","1,345.84","1,345.70","1,352.07","1,337.70"
8/18/2016,"1,349.05","1,356.60","1,345.84","1,352.34","1,352.34","1,345.70","1,352.07","1,337.70","1,339.69","1,358.38","1,339.47"
8/17/2016,"1,345.70","1,352.07","1,337.70","1,348.66","1,348.66","1,339.69","1,358.38","1,339.47","1,338.08","1,344.21","1,335.95"
8/16/2016,"1,339.69","1,358.38","1,339.47","1,346.08","1,346.08","1,338.08","1,344.21","1,335.95","1,338.70","1,356.28","1,333.98"
8/15/2016,"1,338.08","1,344.21","1,335.95","1,339.36","1,339.36","1,338.70","1,356.28","1,333.98","1,347.26","1,353.78","1,335.93"
8/12/2016,"1,338.70","1,356.28","1,333.98","1,336.19","1,336.19","1,347.26","1,353.78","1,335.93","1,340.95","1,357.57","1,340.30"
8/11/2016,"1,347.26","1,353.78","1,335.93","1,338.87","1,338.87","1,340.95","1,357.57","1,340.30","1,334.85","1,343.24","1,330.47"
8/10/2016,"1,340.95","1,357.57","1,340.30","1,346.67","1,346.67","1,334.85","1,343.24","1,330.47","1,335.18","1,338.53","1,329.84"
8/9/2016,"1,334.85","1,343.24","1,330.47","1,340.75","1,340.75","1,335.18","1,338.53","1,329.84","1,360.72","1,365.51","1,334.87"
8/8/2016,"1,335.18","1,338.53","1,329.84","1,335.38","1,335.38","1,360.72","1,365.51","1,334.87","1,358.41","1,365.45","1,348.90"
8/5/2016,"1,360.72","1,365.51","1,334.87","1,335.80","1,335.80","1,358.41","1,365.45","1,348.90","1,363.65","1,366.85","1,354.16"
8/4/2016,"1,358.41","1,365.45","1,348.90","1,361.20","1,361.20","1,363.65","1,366.85","1,354.16","1,353.47","1,367.81","1,347.06"
8/3/2016,"1,363.65","1,366.85","1,354.16","1,357.90","1,357.90","1,353.47","1,367.81","1,347.06","1,349.88","1,355.22","1,346.24"
8/2/2016,"1,353.47","1,367.81","1,347.06","1,363.68","1,363.68","1,349.88","1,355.22","1,346.24","1,335.75","1,355.42","1,330.00"
8/1/2016,"1,349.88","1,355.22","1,346.24","1,353.21","1,353.21","1,335.75","1,355.42","1,330.00","1,339.38","1,345.53","1,332.23"
